No,物件種目,所在地,建物名/部屋番号,公開日,登録価格（万円）,坪単価（万円）,交通,土地面積（㎡）,土地権利,建ぺい率,容積率,用途地域,私道面積,私道持分,築年月,建物構造,物件構造,階建/階,取引態様,利回り,保証金,広告転載,条件等,登録会員,TEL,lat,lng
886,売地,磐田市豊岡西堀1009番 外8筆,-,2026/03/23,11002266,0.55,バス停 竜洋変電所北停 停歩15分,6172.0,所有権,-,-,無指定,-,-,-,-,-,-,専任,-,-,転載不可,現況渡し,(有)祥行開発,053-596-1811,34.6966624,137.8031046
887,売地,磐田市豊岡西堀891番1,-,2026/03/23,22778800,5.7,バス停 竜洋変電所北停 停歩15分,1612.57,所有権,60,-,無指定,-,-,-,-,-,-,専任,-,-,転載不可,更地渡し,(有)祥行開発,053-596-1811,34.6857988,137.8044624
888,売地,磐田市豊田8-1,-,2026/05/01,-,6,-,560.65,所有権,60,-,-,-,-,-,-,-,-,媒介,-,-,転載不可,現況渡し,(有)富士見不動産,0538-34-9231,34.7468627,137.8350272
889,売地,磐田市豊浜637‐1、637-2,-,2026/05/15,580,3.01,バス停 豊浜 徒歩13分,638.01,所有権,60,-,-,-,-,-,-,-,-,一般,-,-,転載不可,現況渡し,第一伊藤建設(株),053-457-1181,34.6781946,137.903565
890,売地,磐田市豊浜637‐1、637-2,-,2026/05/15,980,5.08,バス停 豊浜 徒歩13分,638.01,所有権,60,-,-,-,-,-,-,-,-,一般,-,-,転載不可,更地渡し,第一伊藤建設(株),053-457-1181,34.6781946,137.903565
891,売地,磐田市中平松413-5他,-,2026/04/09,550000,4.77,バス停 磐田市バス【中平松東】 停歩2分,346.89,所有権,60,-,-,-,-,-,-,-,-,専任,-,-,転載不可,更地渡し,(株)クレイドル,053-424-9966,34.6744275,137.8252957
892,売地,磐田市平間１５０２番、１５０３番,-,2026/05/27,998800,9.65,バス停 あおば団地 停歩2分,336.0,所有権,60,-,1種住居,-,-,-,-,-,-,専任,-,-,転載不可,現況渡し,遠州鉄道(株) 磐田店,0538-31-7070,34.6864785,137.8168037
893,売地,磐田市平松516番1,-,2026/06/01,773355,4.5,バス停 遠鉄バス 平松上停 停歩1分,540.0,所有権,50,-,無指定,-,-,-,-,-,-,専任,-,-,要確認,現況渡し,(株)カワイ ICOI不動産事業部,0539-62-9200,34.7992153,137.8464345
894,売地,磐田市平松493-1、519-2,-,2026/06/01,1000,3.82,-,866.93,所有権,50,-,無指定,-,-,-,-,-,-,一般,-,-,転載不可,更地渡し,(株)カワイ ICOI不動産事業部,0539-62-9200,34.8044523,137.846636
895,売地,磐田市福田,-,2026/06/01,229900,2.12,バス停 新道 停歩14分,453.0,所有権,60,-,1種住居,-,-,-,-,-,-,専任,-,-,転載不可,相談,あららぎ不動産(株),053-464-5557,34.6693172,137.8850309
896,売地,"磐田市福田4420-1,4420-2",-,2026/05/16,444400,3.5,バス停 遠鉄バス・前島バス停 停歩5分,415.69,所有権,60,-,準工業,-,-,-,-,-,-,専任,-,-,転載不可,更地渡し,アースデイ不動産,053-441-2103,34.6744018,137.8793278
897,売地,磐田市福田3530-6,-,2026/05/14,500,3.77,東海道本線 御厨 徒歩6 6分,439.0,所有権,60,-,1種住居,-,-,-,-,-,-,一般,-,-,転載不可,現況渡し,浜松損害保険サービス(株),053-459-4180,34.6693172,137.8850309
898,売地,磐田市福田３７２８－１、２、４、５、７,-,2026/05/20,557744,4.51,バス停 港町公民館 停歩4分,421.6,所有権,60,-,1種住居,-,-,-,-,-,-,専任,-,-,転載不可,現況渡し,遠州鉄道(株) 磐田店,0538-31-7070,34.6735852,137.8864455
899,売地,磐田市福田5489-53,-,2026/05/23,13,2.13,-,901.34,所有権,60,-,1種住居,-,-,-,-,-,-,媒介,-,-,転載不可,更地渡し,しずなび(株) 浜松駅南店,053-453-3731,34.6668615,137.8798199
900,売地,磐田市福田5046,-,2026/06/02,700,6.31,-,366.77,所有権,70,-,1種住居,-,-,-,-,-,-,媒介,-,-,要確認,更地渡し,(株)丸玉,053-421-7360,34.6695417,137.881955
901,売地,磐田市福田,-,2026/06/03,750,7.46,-,332.5,所有権,60,-,1種住居,-,-,-,-,-,-,専任,-,-,要確認,更地渡し,(株)トダックス,0537-26-2161,34.6693172,137.8850309
902,売地,磐田市福田,-,2026/04/27,5,-,-,534.0,所有権,60,-,1種住居,-,-,-,-,-,-,売主,-,-,転載不可,現況渡し,(株)Earnest,053-544-7344,34.6693172,137.8850309
903,売地,磐田市福田,-,2026/05/27,832,7,東海道本線 御厨 徒歩4 9分,393.0,所有権,60,-,1種住居,-,-,-,-,-,-,一般,-,-,転載不可,更地渡し,(株)橘不動産,053-401-3303,34.6693172,137.8850309
904,売地,磐田市福田302番,-,2026/05/28,950,2.98,東海道本線 御厨 徒歩52分,1054.0,所有権,60,-,無指定,-,-,-,-,-,-,一般,-,-,転載不可,現況渡し,浜松損害保険サービス(株),053-459-4180,34.6693172,137.8850309
905,売地,"磐田市福田5154-1,5154-8",-,2026/06/04,-,6,-,533.67,所有権,60,-,1種住居,-,-,-,-,-,-,一般,-,-,転載可,現況渡し,(株)テクニカルエコサービス 不動産事業部,0538-33-2313,34.6708215,137.8846511
906,売地,磐田市福田320-1,-,2026/05/14,1190,5.85,東海道本線 御厨 徒歩53分,673.0,所有権,60,-,1種住居,-,-,-,-,-,-,一般,-,-,転載不可,現況渡し,浜松損害保険サービス(株),053-459-4180,34.6693172,137.8850309
907,売地,磐田市福田,-,2026/05/19,2600,7.99,東海道本線 御厨 徒歩55分,1077.0,所有権,60,-,1種住居,-,-,-,-,-,-,一般,-,-,転載不可,現況渡し,浜松損害保険サービス(株),053-459-4180,34.6693172,137.8850309
908,売地,磐田市福田,-,2026/05/17,3000,5.94,東海道本線 御厨 徒歩53分,1672.23,所有権,60,-,1種住居,-,-,-,-,-,-,一般,-,-,転載不可,更地渡し,浜松損害保険サービス(株),053-459-4180,34.6693172,137.8850309
909,売地,磐田市福田１１６１－１,-,2026/05/07,33000000,5.19,バス停 天竜社前 停歩3分,1912.95,所有権,60,-,1種住居,-,-,-,-,-,-,一般,-,-,転載不可,現況渡し,(有)北伸土地,053-438-1200,34.6794035,137.8779625
910,売地,磐田市福田中島381,-,2026/06/01,44,2.35,-,331.0,所有権,60,-,無指定,-,-,-,-,-,-,一般,-,-,要確認,現況渡し,(株)リンク,053-443-7067,34.6789273,137.8681848
911,売地,磐田市福田中島637-1,-,2026/06/03,500,1.7,-,973.0,所有権,60,-,1種住居,-,-,-,-,-,-,一般,-,-,転載不可,現況渡し,(株)木内不動産,0538-33-9030,34.6736592,137.8699039
912,売地,磐田市福田中島466-1、466-2、469-1、470-3,-,2026/05/02,661188,3,バス停 庄内新田 停歩10分,681.23,所有権,-,-,-,-,-,-,-,-,-,一般,-,-,転載不可,現況渡し,第一伊藤建設(株),053-457-1181,34.6814525,137.8688375
913,売地,磐田市福田中島3639-4外2筆の一部,-,2026/03/30,770000,7,バス停 福田公園 停歩2分,330.58,所有権,60,-,1種住居,-,-,-,-,-,-,専任,-,-,転載不可,現況渡し,アイエス宅建,053-434-6810,34.6736592,137.8699039
914,売地,磐田市福田中島,-,2026/05/27,52,6.52,-,357.85,所有権,60,-,1種住居,-,-,-,-,-,-,売主,-,-,転載不可,現況渡し,(株)Earnest,053-544-7344,34.6736592,137.8699039
915,売地,磐田市福田中島８０，８１,-,2026/05/09,999999,7.28,バス停 中島東（静岡県） 停歩2分,453.92,所有権,50,-,無指定,-,-,-,-,-,-,専任,-,-,転載不可,更地渡し,遠州鉄道(株) 磐田店,0538-31-7070,34.6736592,137.8699039
916,売地,磐田市福田中島８３６－１,-,2026/05/10,11000000,3.98,バス停 第一公園 停歩4分,832.64,所有権,60,-,1種住居,-,-,-,-,-,-,一般,-,-,転載不可,更地渡し,(株)アライブ 中東遠支店,0538-36-8851,34.6769377,137.8743991
917,売地,磐田市福田中島568,-,2026/04/10,-,9,-,423.0,所有権,60,-,無指定,-,-,-,-,-,-,媒介,-,-,要確認,更地渡し,(株)カーム,053-457-3332,34.6792666,137.8708862
918,売地,磐田市福田中島800-1,-,2026/05/21,-,5,-,1625.56,所有権,60,-,1種住居,-,-,-,-,-,-,一般,-,-,転載不可,更地渡し,(有)ダイア不動産,0538-37-3791,34.6779526,137.8758247
919,売地,磐田市福田中島,-,2026/05/07,5000,5.4,東海道本線 磐田 徒歩54分,3063.0,所有権,60,-,1種住居,-,-,-,-,-,-,一般,-,-,転載不可,更地渡し,浜松損害保険サービス(株),053-459-4180,34.6736592,137.8699039
920,売地,磐田市三家,-,2026/04/13,571,5,徒歩6 0分,378.0,所有権,-,-,-,-,-,-,-,-,-,媒介,-,-,転載不可,現況渡し,こみき不動産,053-421-5521,34.8117422,137.8303825
921,売地,磐田市南島３８番１，３９番，３７番２,-,2026/05/12,880,3.25,東海道本線 御厨 徒歩4 3分,897.19,所有権,60,-,無指定,-,-,-,-,-,-,専任,-,-,転載不可,相談,遠州鉄道(株) 磐田店,0538-31-7070,34.6896663,137.8834962
922,売地,磐田市森本1224-3の一部,-,2026/05/20,3850,7,-,1819.33,所有権,50,-,無指定,-,-,-,-,-,-,一般,-,-,転載不可,現況渡し,(有)ダイア不動産,0538-37-3791,34.7147381,137.8125032
923,売地,掛川市家代63,-,2026/06/01,900,7.21,徒歩23分,412.84,所有権,60,-,取引態様,-,-,-,-,-,-,専属専任,-,-,転載不可,現況渡し,不動産ショップあさい(株),0586-85-8851,34.7886627,137.9833831
924,売地,掛川市家代32-1,-,2026/05/01,1965,13.31,徒歩19分,488.3,所有権,60,-,2種住居,-,-,-,-,-,-,一般,-,-,転載不可,現況渡し,(株)アセットクローバー,053-476-6001,34.7874986,137.9786307
925,売地,掛川市家代32-1,-,2026/05/01,2035,13.31,徒歩19分,505.7,所有権,60,-,2種住居,-,-,-,-,-,-,一般,-,-,転載不可,現況渡し,(株)アセットクローバー,053-476-6001,34.7874986,137.9786307
926,売地,掛川市家代32-1,-,2026/05/13,3700,12.31,徒歩19分,994.0,所有権,60,-,2種住居,-,-,-,-,-,-,一般,-,-,転載不可,現況渡し,(株)アセットクローバー,053-476-6001,34.7874986,137.9786307
927,売地,掛川市板沢,-,2026/04/09,550000,2.91,バス停 しずてつ掛川大東浜岡線 大谷 停歩6分,568.93,所有権,60,-,無指定,-,-,-,-,-,-,媒介,-,-,転載不可,現況渡し,(株)不動産ビレッジ,0537-21-6300,34.7548911,138.0277204
928,売地,掛川市梅橋,-,2026/05/23,6500,5.08,東海道本線 愛野 徒歩17分,4236.0,所有権,60,-,無指定,-,-,-,-,-,-,専任,-,-,転載不可,更地渡し,(株)アーガス,0537-21-7777,34.7560749,137.9651226
929,売地,掛川市大池,-,2026/05/25,6800,17.89,徒歩9分,1257.06,所有権,60,-,1種住居,-,-,-,-,-,-,一般,-,-,転載不可,相談,(株)アーガス,0537-21-7777,34.7760715,137.9935975
930,売地,掛川市大多郎126-1,-,2026/04/05,850,7.5,-,375.12,所有権,60,-,1種中高,-,-,-,-,-,-,一般,-,-,転載可,現況渡し,ランドデザイン(株),0537-29-6585,34.78605090000001,138.0269261
931,売地,掛川市各和,-,2026/05/13,300,2.59,徒歩23分,383.0,所有権,60,-,無指定,-,-,-,-,-,-,専任,-,-,転載不可,現況渡し,(株)アーガス,0537-21-7777,34.7751117,137.9589345
932,売地,掛川市各和,-,2026/05/09,776655,5.89,-,430.0,所有権,60,-,無指定,-,-,-,-,-,-,一般,-,-,転載不可,更地渡し,(株)アーガス,0537-21-7777,34.7751117,137.9589345
933,売地,掛川市各和876,-,2026/03/22,870,7.78,東海道本線 愛野 徒歩24分,370.0,所有権,60,-,無指定,-,-,-,-,-,-,専任,-,-,転載不可,現況渡し,トダホームサービス(株),0537-23-6700,34.7643334,137.965725
934,売地,掛川市上内田841-1、848-1,-,2026/05/23,1000,5.63,-,588.01,所有権,60,-,無指定,-,-,-,-,-,-,専任,-,-,転載不可,現況渡し,しずなび(株) 浜松東店,053-467-6700,34.7461452,138.042663
935,売地,掛川市上内田18-4,-,2026/04/27,2800,6.87,東海道本線 掛川 徒歩4 7分,1348.0,所有権,60,-,-,-,-,-,-,-,-,専属専任,-,-,転載不可,現況渡し,(株)Earnest,053-544-7344,34.7488787,138.0481132
936,売地,掛川市上西郷2950番1,-,2026/05/25,77,0.77,-,1080.99,所有権,60,-,無指定,-,-,-,-,-,-,専任,-,-,転載不可,現況渡し,(株)カワイ ICOI不動産事業部,0539-62-9200,34.8089196,138.0073956
937,売地,掛川市上西郷,-,2026/05/29,770000,6.48,-,357.44,所有権,60,-,無指定,-,-,-,-,-,-,専任,-,-,転載不可,相談,(株)アーガス,0537-21-7777,34.7923626,138.0127594
938,売地,掛川市上西郷433-5,-,2026/04/27,20000,23.94,徒歩28分,2762.17,所有権,60,-,2種住居,-,-,-,-,-,-,媒介,-,-,転載不可,現況渡し,(株)URE,0778-67-6051,34.7923626,138.0127594
939,売地,掛川市葛川,-,2026/05/10,380,2.08,東海道本線 掛川 徒歩17分,606.0,所有権,60,-,1種中高,-,-,-,-,-,-,専任,-,-,転載不可,相談,(株)アーガス,0537-21-7777,34.7761551,138.0279375
940,売地,掛川市倉真300,-,2026/05/30,280,1.98,-,469.0,所有権,60,-,-,-,-,-,-,-,-,専任,-,-,転載不可,現況渡し,(有)サンケイ開発,0537-22-0366,34.8434121,138.0505925
941,売地,掛川市子隣,-,2026/04/16,885500,3.87,バス停 子隣 停歩2分,726.35,所有権,60,-,無指定,-,-,-,-,-,-,専任,-,-,転載不可,更地渡し,(株)アーガス,0537-21-7777,34.7405661,138.0419154
942,売地,掛川市五明,-,2026/05/09,660000,3.65,-,544.46,所有権,60,-,無指定,-,-,-,-,-,-,専任,-,-,転載不可,相談,(株)アーガス,0537-21-7777,34.8055116,137.9985512
943,売地,掛川市細田,-,2026/06/02,195,1.06,徒歩22分,613.91,所有権,60,-,準工業,-,-,-,-,-,-,専任,-,-,転載不可,相談,(株)アーガス,0537-21-7777,34.7725083,137.9824533
944,売地,掛川市沢田,-,2026/06/02,490,1.16,徒歩18分,1398.0,所有権,60,-,準工業,-,-,-,-,-,-,専任,-,-,転載不可,相談,(株)アーガス,0537-21-7777,34.771249,137.9781201
945,売地,掛川市下垂木1360-15,-,2026/05/02,24,7.24,-,493.61,所有権,60,-,無指定,-,-,-,-,-,-,専任,-,-,転載不可,更地渡し,しずなび(株) 浜松東店,053-467-6700,34.7918224,137.9851518
946,売地,掛川市下垂木521-1の一部、520-3の一部,-,2026/05/12,1330,9.98,徒歩4 0分,440.57,所有権,60,-,無指定,-,-,-,-,-,-,媒介,-,-,転載不可,更地渡し,しずなび(株) 浜松東店,053-467-6700,34.7876715,137.9857685
947,売地,掛川市下垂木1409-1,-,2026/04/06,2280,14.93,徒歩27分,504.89,所有権,70,-,無指定,-,-,-,-,-,-,媒介,-,-,転載不可,現況渡し,(株)エスコーポレーション,0537-64-7555,34.7901044,137.9844616
948,売地,掛川市下垂木,-,2026/05/17,2498,11,徒歩6分,751.0,所有権,60,-,1種中高,-,-,-,-,-,-,専任,-,-,転載不可,相談,(株)アーガス,0537-21-7777,34.7876715,137.9857685
949,売地,掛川市杉谷414-7,-,2026/05/12,900,6.31,東海道本線 掛川 徒歩33分,472.0,所有権,60,-,-,-,-,-,-,-,-,専任,-,-,転載不可,現況渡し,(株)丸久不動産,053-543-9000,34.7627164,138.0359681
950,売地,掛川市薗ケ谷393,-,2026/05/19,95,9.95,-,551.76,所有権,60,-,無指定,-,-,-,-,-,-,一般,-,-,要確認,現況渡し,桂ハウステック(株),0537-23-8588,34.7840048,138.0454607
951,売地,掛川市薗ケ谷1005-16,-,2026/05/28,2600,15.93,東海道本線 掛川 徒歩22分,539.82,所有権,60,-,1種中高,-,-,-,-,-,-,専属専任,-,-,転載不可,現況渡し,(株)Earnest,053-544-7344,34.7793857,138.0238502
952,売地,掛川市満水,-,2026/03/31,552200,2.43,バス停 沢渡橋 停歩3分,708.0,所有権,60,-,無指定,-,-,-,-,-,-,専任,-,-,転載不可,更地渡し,(株)アーガス,0537-21-7777,34.7719078,138.0543668
953,売地,掛川市満水1435-5,-,2026/06/03,1500,5.29,-,938.56,所有権,60,-,-,-,-,-,-,-,-,一般,-,-,要確認,相談,(有)東海重機,053-926-3818,34.772087,138.0571674
954,売地,掛川市満水,-,2026/04/27,8950,8.61,ＪＲ東海道新幹線 掛川 徒歩29分,3437.01,所有権,60,-,1種住居,-,-,-,-,-,-,専属専任,-,-,転載不可,現況渡し,(株)Earnest,053-544-7344,34.7719078,138.0543668
955,売地,掛川市富部,-,2026/06/02,330,2.61,徒歩3分,419.0,所有権,60,-,工業地域,-,-,-,-,-,-,一般,-,-,転載不可,相談,(株)アーガス,0537-21-7777,34.7809559,137.9700737
956,売地,掛川市富部,-,2026/05/14,500,3.47,徒歩6分,477.0,所有権,60,-,1種中高,-,-,-,-,-,-,専任,-,-,転載不可,更地渡し,(株)アーガス,0537-21-7777,34.7809559,137.9700737
957,売地,掛川市富部,-,2026/03/29,1200,5.76,徒歩5分,689.51,所有権,60,-,1種中高,-,-,-,-,-,-,一般,-,-,転載不可,相談,(株)アーガス,0537-21-7777,34.7809559,137.9700737
958,売地,掛川市富部111-1他１筆,-,2026/05/30,1300,2.99,-,1439.0,所有権,60,-,工業専用,-,-,-,-,-,-,専任,-,-,要確認,現況渡し,(有)サンケイ開発,0537-22-0366,34.7809559,137.9700737
959,売地,掛川市富部745-1,-,2026/05/15,2300,10.01,徒歩5分,760.0,所有権,60,-,1種中高,-,-,-,-,-,-,専任,-,-,転載不可,現況渡し,(株)泰平不動産,0538-45-3766,34.7809559,137.9700737
960,売地,掛川市成滝,-,2026/05/13,11889944,12,バス停 成滝 停歩3分,522.0,所有権,60,-,1種住居,-,-,-,-,-,-,一般,-,-,転載不可,現況渡し,(株)アーガス,0537-21-7777,34.7784893,138.034479
961,売地,掛川市西山,-,2026/05/31,600,3.04,徒歩14分,653.35,所有権,60,-,無指定,-,-,-,-,-,-,専任,-,-,転載不可,相談,(株)アーガス,0537-21-7777,34.8079948,137.9477975
962,売地,掛川市西山,-,2026/04/11,1000,3.92,徒歩9分,845.0,所有権,60,-,無指定,-,-,-,-,-,-,専任,-,-,転載不可,相談,(株)アーガス,0537-21-7777,34.8079948,137.9477975
963,売地,掛川市本郷,-,2026/04/24,530,4.46,徒歩9分,393.38,所有権,60,-,無指定,-,-,-,-,-,-,専任,-,-,要確認,現況渡し,(株)トダックス,0537-26-2161,34.8070079,137.9589345
964,売地,掛川市本郷1449-10,-,2026/05/26,980,7.68,徒歩3分,422.14,所有権,60,-,無指定,-,-,-,-,-,-,一般,-,-,要確認,更地渡し,(株)金田工務店,0537-22-9883,34.8098636,137.9556279
965,売地,掛川市本郷61,-,2026/03/31,2500,2.57,-,254.15,所有権,60,-,無指定,-,-,-,-,-,-,一般,-,-,要確認,-,アソシオ不動産(株),0538-48-6667,34.8070079,137.9589345
966,売地,掛川市本郷861-1,-,2026/03/22,3740,5.07,徒歩7分,2442.0,所有権,60,-,無指定,-,-,-,-,-,-,専任,-,-,転載可,現況渡し,トダホームサービス(株),0537-23-6700,34.8070079,137.9589345
967,売地,掛川市緑ケ丘１丁目１３－１,-,2026/05/20,4780,25.05,東海道本線 掛川 徒歩10分,631.0,所有権,60,-,1種中高,-,-,-,-,-,-,専任,-,-,要確認,更地渡し,遠州鉄道(株) 事業用不動産流通グループ,053-488-8811,34.7690974,138.0220938
968,売地,掛川市宮脇,-,2026/03/29,770000,3.73,バス停 成滝東 停歩10分,621.0,所有権,60,-,1種中高,-,-,-,-,-,-,一般,-,-,転載不可,現況渡し,(株)アーガス,0537-21-7777,34.7842856,138.0320005
969,売地,掛川市宮脇1-1,-,2026/03/19,29,9.66,-,29.0,所有権,60,-,1種住居,-,-,-,-,-,-,専任,-,-,転載不可,-,トヨタホーム静岡(株) 沼津店,055-929-8857,34.7844574,138.036
970,売地,掛川市宮脇1161-1,-,2026/04/25,1260,12.49,-,333.73,所有権,30,-,1種低層,-,-,-,-,-,-,売主,-,-,転載不可,更地渡し,(有)マイスター工房,0537-37-2811,34.7842856,138.0320005
971,売地,掛川市宮脇1368,-,2026/03/21,16,-,-,351.87,所有権,70,-,1種住居,-,-,-,-,-,-,媒介,-,-,転載不可,現況渡し,(株)不動産ビレッジ,0537-21-6300,34.7842856,138.0320005
972,売地,掛川市宮脇1181-1他８筆,-,2026/05/19,1,-,-,2933.33,所有権,60,-,無指定,-,-,-,-,-,-,媒介,-,-,転載不可,現況渡し,ジーティーシー,053-477-5900,34.7842856,138.0320005
973,売地,掛川市八坂784,-,2026/05/22,11442200,3,バス停 ことのまま八幡宮 停歩4分,1568.0,所有権,60,-,無指定,-,-,-,-,-,-,媒介,-,-,転載不可,相談,小桜不動産(株),0547-32-0337,34.7974258,138.0774398
974,売地,掛川市谷の口町74,-,2026/04/27,74,7.74,-,940.58,所有権,50,-,1種低層,-,-,-,-,-,-,媒介,-,-,転載不可,相談,(株)不動産ビレッジ,0537-21-6300,34.7842762,138.0137247
